Participant,Condition,Segment_ID,ROI,abs_power,relative_power
V05,Binaural,20,Frontal,1.6891938558734494e-13,0.6819426721702493
V05,Binaural,20,Auditory,2.9312296898148593e-13,1.1833636503392961
V05,Binaural,20,Occipital_Visual,3.9453991093391365e-13,1.5927929183768124
V05,Binaural,20,Gonzalez,3.3951236785968753e-13,1.3706418038879578
V05,Binaural,21,Frontal,1.7939345013276143e-13,0.3185270922668866
V05,Binaural,21,Auditory,3.9032556387521713e-13,0.6930535468635841
V05,Binaural,21,Occipital_Visual,1.204397040741219e-12,2.1385010826105018
V05,Binaural,21,Gonzalez,5.712493313450896e-13,1.014297837173514
V05,Binaural,22,Frontal,1.5144173107506667e-13,0.8582178294089574
V05,Binaural,22,Auditory,1.7772852700125666e-13,1.007184674820336
V05,Binaural,22,Occipital_Visual,2.124128053355697e-13,1.203739916598017
V05,Binaural,22,Gonzalez,1.9592827683471173e-13,1.1103223614208122
V05,Binaural,23,Frontal,1.9715820855486973e-13,0.7758112975142276
V05,Binaural,23,Auditory,2.808481939260493e-13,1.1051287356045214
V05,Binaural,23,Occipital_Visual,4.216808076357321e-13,1.6593006038482003
V05,Binaural,23,Gonzalez,3.6982357968575565e-13,1.4552440565897797
V05,Binaural,24,Frontal,2.013196752184075e-13,0.5353338382072824
V05,Binaural,24,Auditory,2.391353286035505e-13,0.6358903230566769
V05,Binaural,24,Occipital_Visual,9.309572267158583e-13,2.4755300486350045
V05,Binaural,24,Gonzalez,3.96466980830876e-13,1.0542545846072362
V05,Binaural,25,Frontal,1.7114164254153257e-13,0.4595450320252786
V05,Binaural,25,Auditory,4.089601197658996e-13,1.0981289447965532
V05,Binaural,25,Occipital_Visual,5.683924488510112e-13,1.5262324366600377
V05,Binaural,25,Gonzalez,6.141154569544486e-13,1.6490066540343222
V05,Binaural,26,Frontal,2.1103726249563326e-13,0.7198159233355037
V05,Binaural,26,Auditory,2.2101265910145447e-13,0.7538404801059253
V05,Binaural,26,Occipital_Visual,6.532361186326696e-13,2.228088794979537
V05,Binaural,26,Gonzalez,3.366343876309981e-13,1.1482085660777688
V05,Binaural,27,Frontal,2.788988400880449e-13,0.6573993198088346
V05,Binaural,27,Auditory,4.777682150780515e-13,1.1261592178706783
V05,Binaural,27,Occipital_Visual,7.430477151524827e-13,1.7514560561547836
V05,Binaural,27,Gonzalez,6.642080246881012e-13,1.5656210814777227
V05,Binaural,28,Frontal,5.685061683232656e-13,1.5673344457132041
V05,Binaural,28,Auditory,3.1379207851903565e-13,0.8651043046821764
V05,Binaural,28,Occipital_Visual,4.674538116697213e-13,1.288739685922426
V05,Binaural,28,Gonzalez,5.595838380704131e-13,1.5427361628439622
V05,Binaural,29,Frontal,4.859974583449411e-13,1.0747013020030494
V05,Binaural,29,Auditory,6.030405482617559e-13,1.3335223286652564
V05,Binaural,29,Occipital_Visual,4.533312062120393e-13,1.002465402213894
V05,Binaural,29,Gonzalez,7.438393838842957e-13,1.6448751749936388
V05,Binaural,30,Frontal,2.8286447655487077e-13,0.6070311182750959
V05,Binaural,30,Auditory,4.575480182177271e-13,0.9819044389951278
V05,Binaural,30,Occipital_Visual,6.7263772302551e-13,1.4434899502942151
V05,Binaural,30,Gonzalez,6.027701000060962e-13,1.293553055250873
V05,Binaural,31,Frontal,4.612012937425334e-13,1.0898173271142217
V05,Binaural,31,Auditory,4.193463826317009e-13,0.9909142928593461
V05,Binaural,31,Occipital_Visual,5.631656119988546e-13,1.3307587171120612
V05,Binaural,31,Gonzalez,5.50476612258972e-13,1.300774647318901
V05,Binaural,32,Frontal,1.755926104427919e-13,0.35576853449364354
V05,Binaural,32,Auditory,4.4700123623039017e-13,0.9056700867394676
V05,Binaural,32,Occipital_Visual,9.292949919914912e-13,1.8828464169385368
V05,Binaural,32,Gonzalez,6.024366589549233e-13,1.2205981034234246
V05,Binaural,33,Frontal,1.6702720522610052e-13,0.5101095331178099
V05,Binaural,33,Auditory,3.8986354350923167e-13,1.1906629814582579
V05,Binaural,33,Occipital_Visual,5.940212231185149e-13,1.814170861428658
V05,Binaural,33,Gonzalez,4.336690055284303e-13,1.3244470781769613
V05,Binaural,34,Frontal,4.954277976702608e-13,0.7257700814315596
V05,Binaural,34,Auditory,5.891883525363933e-13,0.8631233059786245
V05,Binaural,34,Occipital_Visual,1.2694033688009943e-12,1.8595948605963668
V05,Binaural,34,Gonzalez,1.0740512138863553e-12,1.573416430465984
V05,Binaural,35,Frontal,2.9429430589976066e-13,0.847696874146825
V05,Binaural,35,Auditory,2.8635830261290677e-13,0.8248376986730857
V05,Binaural,35,Occipital_Visual,7.098043944369693e-13,2.0445484481267644
V05,Binaural,35,Gonzalez,4.2064123201733206e-13,1.2116315211338642
V05,Binaural,36,Frontal,1.9443108773766522e-13,0.9964427745630587
V05,Binaural,36,Auditory,1.2562227979007522e-13,0.6438034908792541
V05,Binaural,36,Occipital_Visual,3.854100169257304e-13,1.9751935304092532
V05,Binaural,36,Gonzalez,2.941891189613853e-13,1.507694193120316
V05,Binaural,37,Frontal,6.431225764420179e-13,1.9347866996756438
V05,Binaural,37,Auditory,2.7599659282319127e-13,0.8303153341379365
V05,Binaural,37,Occipital_Visual,1.7381343077060186e-13,0.522904849555181
V05,Binaural,37,Gonzalez,4.829326766721466e-13,1.4528672354083771
V05,Binaural,38,Frontal,3.2468429525422107e-13,1.040376014307373
V05,Binaural,38,Auditory,3.159200002028143e-13,1.0122928501781776
V05,Binaural,38,Occipital_Visual,4.3869055062313735e-13,1.4056827916923187
V05,Binaural,38,Gonzalez,4.4620497880833616e-13,1.4297610454279819
V05,Binaural,39,Frontal,3.86014088118658e-13,0.685298401259864
V05,Binaural,39,Auditory,3.8983686750350187e-13,0.6920850566733249
V05,Binaural,39,Occipital_Visual,1.015072580548756e-12,1.8020783127453004
V05,Binaural,39,Gonzalez,6.920647113432204e-13,1.2286360908830112
V05,Binaural,40,Frontal,2.2250994681131699e-13,0.3139234342042909
V05,Binaural,40,Auditory,4.785931233164352e-13,0.6752129467068465
V05,Binaural,40,Occipital_Visual,1.5229056107727173e-12,2.1485590471519513
V05,Binaural,40,Gonzalez,8.211886507172122e-13,1.158556572670143
V05,Binaural,41,Frontal,3.704292649400231e-13,0.6045383797010858
V05,Binaural,41,Auditory,7.315391629611484e-13,1.1938676074527363
V05,Binaural,41,Occipital_Visual,8.625076969178416e-13,1.4076074838710464
V05,Binaural,41,Gonzalez,8.001994821447837e-13,1.3059208441638124
V05,Binaural,42,Frontal,3.881695171744345e-13,1.25709956765945
V05,Binaural,42,Auditory,3.522309309052757e-13,1.1407112907279846
V05,Binaural,42,Occipital_Visual,2.5040186461277275e-13,0.8109345577601907
V05,Binaural,42,Gonzalez,4.2293999301857257e-13,1.3697048811038262
V05,Binaural,43,Frontal,3.308093840626099e-13,0.5106954020297519
V05,Binaural,43,Auditory,6.676244992937308e-13,1.0306623043292933
V05,Binaural,43,Occipital_Visual,1.1358275861390167e-12,1.7534627301562997
V05,Binaural,43,Gonzalez,1.0404394327469302e-12,1.6062048418001837
V05,Binaural,44,Frontal,3.263023340636741e-13,1.2461474449675176
V05,Binaural,44,Auditory,2.313656350087091e-13,0.8835845313418097
V05,Binaural,44,Occipital_Visual,1.787814586242802e-13,0.6827657500872741
V05,Binaural,44,Gonzalez,3.4190707508646484e-13,1.305741895037053
V05,Binaural,45,Frontal,3.304355308024375e-13,1.4758780167797074
V05,Binaural,45,Auditory,2.415946228803757e-13,1.0790734035635976
V05,Binaural,45,Occipital_Visual,2.701983931606527e-13,1.2068310803823101
V05,Binaural,45,Gonzalez,3.356616610164355e-13,1.4992203331369622
V05,Binaural,46,Frontal,4.5090601027532916e-13,0.5918615599626365
V05,Binaural,46,Auditory,3.0604060503645786e-13,0.40171048019116984
V05,Binaural,46,Occipital_Visual,1.7990246291289597e-12,2.3614090279198203
V05,Binaural,46,Gonzalez,8.632110299361024e-13,1.1330552601039239
V05,Binaural,47,Frontal,3.57203673430485e-13,1.0288370167357272
V05,Binaural,47,Auditory,1.631694733871337e-13,0.4699693947985902
V05,Binaural,47,Occipital_Visual,5.557832861134601e-13,1.6007965778880233
V05,Binaural,47,Gonzalez,3.667354511342236e-13,1.056290949789445
V05,Binaural,48,Frontal,2.96379466878443e-13,0.7743679915170115
V05,Binaural,48,Auditory,4.473283713525693e-13,1.1687610350380178
V05,Binaural,48,Occipital_Visual,4.744572673154087e-13,1.2396422904099833
V05,Binaural,48,Gonzalez,5.429960085600449e-13,1.4187174738486554
V05,Binaural,49,Frontal,1.4558793147621974e-13,0.6675191200012736
V05,Binaural,49,Auditory,2.564887292214365e-13,1.1759981001454354
V05,Binaural,49,Occipital_Visual,2.892157410518748e-13,1.326051101900555
V05,Binaural,49,Gonzalez,3.135363243269199e-13,1.4375607179866075
V05,Binaural,50,Frontal,2.5250408715054837e-13,0.5036901154192049
V05,Binaural,50,Auditory,4.969492319562194e-13,0.9913044134302433
